s,Pa,m/s,,s
 5.5826349E-001, 4.3010210E-002, 9.9408920E-006, 2.6666667E+000, 1.1931833E+002
 5.6014720E-001, 4.2924743E-002, 9.9201578E-006, 2.6666667E+000, 1.1968409E+002
 5.6203092E-001, 4.2845878E-002, 9.9382525E-006, 2.6666667E+000, 1.2004264E+002
 5.6454255E-001, 4.2747671E-002, 9.9450475E-006, 2.5000000E+000, 1.2043652E+002
 5.6642626E-001, 4.2649144E-002, 9.9432718E-006, 2.6666667E+000, 1.2087243E+002
 5.6830998E-001, 4.2570848E-002, 9.9561666E-006, 2.6666667E+000, 1.2131405E+002
 5.7019370E-001, 4.2488088E-002, 9.9471585E-006, 2.6666667E+000, 1.2225124E+002
 5.7207742E-001, 4.2410086E-002, 9.9586508E-006, 2.6666667E+000, 1.2324950E+002
 5.7458904E-001, 4.2311440E-002, 9.9526656E-006, 2.5000000E+000, 1.2380124E+002
 5.7647276E-001, 4.2217325E-002, 9.9438976E-006, 3.0000000E+000, 1.2433469E+002
 5.7835648E-001, 4.2136745E-002, 9.9448463E-006, 2.6666667E+000, 1.2479771E+002
 5.8024019E-001, 4.2050333E-002, 9.9461627E-006, 2.6666667E+000, 1.2530767E+002
 5.8212391E-001, 4.1971440E-002, 9.9493207E-006, 2.6666667E+000, 1.2577174E+002
 5.8400763E-001, 4.1883409E-002, 9.9459924E-006, 2.6666667E+000, 1.2623095E+002
 5.8651925E-001, 4.1792654E-002, 9.9462216E-006, 2.7500000E+000, 1.2676017E+002
 5.8840297E-001, 4.1689178E-002, 9.9470239E-006, 2.6666667E+000, 1.2729446E+002
 5.9028669E-001, 4.1609702E-002, 9.9536574E-006, 2.6666667E+000, 1.2774849E+002
 5.9217041E-001, 4.1528528E-002, 9.9318729E-006, 3.0000000E+000, 1.2821164E+002
 5.9405413E-001, 4.1444654E-002, 9.9529077E-006, 2.6666667E+000, 1.2867655E+002
 5.9656575E-001, 4.1347232E-002, 9.9404076E-006, 2.7500000E+000, 1.2955487E+002
 5.9844947E-001, 4.1247988E-002, 9.9546523E-006, 2.6666667E+000, 1.3031268E+002
 6.0033319E-001, 4.1165165E-002, 9.9118663E-006, 3.0000000E+000, 1.3096120E+002
 6.0221690E-001, 4.1085314E-002, 9.9399627E-006, 2.6666667E+000, 1.3142724E+002
 6.0410062E-001, 4.0996003E-002, 9.9296634E-006, 2.6666667E+000, 1.3188803E+002
 6.0661224E-001, 4.0901911E-002, 9.9185164E-006, 3.0000000E+000, 1.3242458E+002
 6.0849596E-001, 4.0805241E-002, 9.9526858E-006, 2.6666667E+000, 1.3324026E+002
 6.1037968E-001, 4.0717252E-002, 9.9040049E-006, 3.0000000E+000, 1.3371061E+002
 6.1226340E-001, 4.0638113E-002, 9.9451874E-006, 2.6666667E+000, 1.3418188E+002
 6.1414712E-001, 4.0554713E-002, 9.9560150E-006, 2.6666667E+000, 1.3464712E+002
 6.1603083E-001, 4.0470697E-002, 9.9285902E-006, 3.0000000E+000, 1.3511373E+002
 6.1854246E-001, 4.0373705E-002, 9.9483904E-006, 2.7500000E+000, 1.3564739E+002
 6.2042618E-001, 4.0273286E-002, 9.9217740E-006, 3.0000000E+000, 1.3618855E+002
 6.2230989E-001, 4.0194931E-002, 9.9624446E-006, 2.6666667E+000, 1.3665763E+002
 6.2419361E-001, 4.0108076E-002, 9.9260338E-006, 3.0000000E+000, 1.3736913E+002
 6.2607733E-001, 4.0029351E-002, 9.9704463E-006, 2.6666667E+000, 1.3817655E+002
 6.2858895E-001, 3.9928065E-002, 9.9294141E-006, 3.0000000E+000, 1.3877758E+002
 6.3047267E-001, 3.9833130E-002, 9.9477397E-006, 2.6666667E+000, 1.3931575E+002
 6.3235639E-001, 3.9747743E-002, 9.9489442E-006, 3.0000000E+000, 1.3978264E+002
 6.3424011E-001, 3.9662166E-002, 9.9096623E-006, 3.0000000E+000, 1.4024258E+002
 6.3612382E-001, 3.9583203E-002, 9.9680555E-006, 2.6666667E+000, 1.4103082E+002
 6.3800754E-001, 3.9500605E-002, 9.9199876E-006, 3.0000000E+000, 1.4157513E+002
 6.4039354E-001, 3.9408786E-002, 9.9449008E-006, 2.5000000E+000, 1.4256933E+002
 6.4208881E-001, 3.9323056E-002, 9.9255752E-006, 2.6666667E+000, 1.4313726E+002
 6.4434918E-001, 3.9233907E-002, 9.9458726E-006, 2.2500000E+000, 1.4431722E+002
 6.4604445E-001, 3.9148124E-002, 9.9542547E-006, 2.3333333E+000, 1.4524784E+002
 6.4830482E-001, 3.9058600E-002, 9.9710157E-006, 2.2500000E+000, 1.4601173E+002
 6.5000009E-001, 3.8973212E-002, 9.9629763E-006, 2.3333333E+000, 1.4678042E+002
 6.5226046E-001, 3.8885318E-002, 9.9463486E-006, 2.5000000E+000, 1.4754436E+002
 6.5452082E-001, 3.8787694E-002, 9.9476151E-006, 2.5000000E+000, 1.4842055E+002
 6.5621610E-001, 3.8698079E-002, 9.9594865E-006, 2.3333333E+000, 1.4933295E+002
 6.5847646E-001, 3.8609195E-002, 9.9666696E-006, 2.2500000E+000, 1.5025854E+002
 6.6017174E-001, 3.8526334E-002, 9.9406790E-006, 2.6666667E+000, 1.5102958E+002
 6.6243210E-001, 3.8439311E-002, 9.9621396E-006, 2.2500000E+000, 1.5232867E+002
 6.6412738E-001, 3.8350371E-002, 9.9573427E-006, 2.3333333E+000, 1.5350672E+002
 6.6638774E-001, 3.8263889E-002, 9.9487081E-006, 2.5000000E+000, 1.5427679E+002
 6.6808302E-001, 3.8171943E-002, 9.9490093E-006, 2.3333333E+000, 1.5504810E+002
 6.7034338E-001, 3.8085490E-002, 9.9413228E-006, 2.5000000E+000, 1.5581102E+002
 6.7203866E-001, 3.7993543E-002, 9.9435505E-006, 2.3333333E+000, 1.5657532E+002
 6.7429902E-001, 3.7908763E-002, 9.9250083E-006, 2.5000000E+000, 1.5735727E+002
 6.7655939E-001, 3.7804045E-002, 9.9066980E-006, 2.5000000E+000, 1.5815273E+002
 6.7825466E-001, 3.7712753E-002, 9.8881446E-006, 2.6666667E+000, 1.5859741E+002
 6.8051503E-001, 3.7623716E-002, 9.8730210E-006, 2.5000000E+000, 1.5903360E+002
 6.8221030E-001, 3.7533397E-002, 9.8975143E-006, 2.3333333E+000, 1.5947936E+002
 6.8447067E-001, 3.7442175E-002, 9.8396249E-006, 2.7500000E+000, 1.5992509E+002
 6.8616595E-001, 3.7344728E-002, 9.7397375E-006, 2.6666667E+000, 1.6036862E+002
 6.8842631E-001, 3.7252489E-002, 9.7435402E-006, 2.7500000E+000, 1.6096658E+002
 6.9012159E-001, 3.7155233E-002, 9.6292241E-006, 3.0000000E+000, 1.6171128E+002
 6.9238195E-001, 3.7057502E-002, 9.6268927E-006, 2.7500000E+000, 1.6213894E+002
 6.9407723E-001, 3.6965916E-002, 9.4878481E-006, 3.0000000E+000, 1.6258167E+002
 6.9633759E-001, 3.6867096E-002, 9.3893147E-006, 3.0000000E+000, 1.6302190E+002
 6.9803287E-001, 3.6773861E-002, 9.2840824E-006, 3.0000000E+000, 1.6346187E+002
 7.0029323E-001, 3.6684764E-002, 9.1416151E-006, 3.0000000E+000, 1.6398388E+002
 7.0255360E-001, 3.6582108E-002, 9.0003618E-006, 3.0000000E+000, 1.6450148E+002
 7.0424887E-001, 3.6492087E-002, 8.8889990E-006, 3.0000000E+000, 1.6511532E+002
 7.0650924E-001, 3.6401818E-002, 8.7870199E-006, 3.0000000E+000, 1.6565016E+002
 7.0820451E-001, 3.6311286E-002, 8.9534525E-006, 3.0000000E+000, 1.6608663E+002
 7.1046488E-001, 3.6220515E-002, 9.3763878E-006, 3.0000000E+000, 1.6656339E+002
 7.1216015E-001, 3.6129636E-002, 9.7972285E-006, 3.0000000E+000, 1.6701229E+002
 7.1442052E-001, 3.6038911E-002, 9.2814889E-006, 3.2500000E+000, 1.6744946E+002
 7.1611579E-001, 3.5948295E-002, 9.1834139E-006, 3.3333333E+000, 1.6806644E+002
 7.1837616E-001, 3.5859253E-002, 9.4035880E-006, 3.2500000E+000, 1.6894645E+002
 7.2007143E-001, 3.5771794E-002, 8.9393782E-006, 3.6666667E+000, 1.6988573E+002
 7.2233180E-001, 3.5684704E-002, 9.4805538E-006, 3.2500000E+000, 1.7068644E+002
 7.2402707E-001, 3.5601031E-002, 9.3418171E-006, 3.3333333E+000, 1.7171177E+002
 7.2628744E-001, 3.5518266E-002, 9.1785495E-006, 3.5000000E+000, 1.7293236E+002
 7.2854780E-001, 3.5421286E-002, 8.9706974E-006, 3.7500000E+000, 1.7350793E+002
 7.3024308E-001, 3.5337747E-002, 9.3709148E-006, 3.3333333E+000, 1.7404298E+002
 7.3250344E-001, 3.5255364E-002, 9.4514322E-006, 3.5000000E+000, 1.7455298E+002
 7.3419872E-001, 3.5173854E-002, 9.1764215E-006, 3.6666667E+000, 1.7507181E+002
 7.3645908E-001, 3.5091483E-002, 9.1558014E-006, 3.7500000E+000, 1.7556521E+002
 7.3809771E-001, 3.5011126E-002, 8.8971095E-006, 3.6897145E+000, 1.7604022E+002
 7.4013147E-001, 3.4938836E-002, 9.6157239E-006, 3.2500000E+000, 1.7688551E+002
 7.4216524E-001, 3.4859774E-002, 9.3074323E-006, 3.5000000E+000, 1.7793321E+002
 7.4419901E-001, 3.4779056E-002, 9.2751773E-006, 3.5000000E+000, 1.7888106E+002
 7.4623277E-001, 3.4696192E-002, 9.2179998E-006, 3.7500000E+000, 1.8037163E+002
 7.4826654E-001, 3.4611062E-002, 9.4554096E-006, 3.5000000E+000, 1.8136799E+002
 7.5030030E-001, 3.4523910E-002, 9.0254005E-006, 4.0000000E+000, 1.8194071E+002
 7.5233407E-001, 3.4435501E-002, 9.4249026E-006, 3.7500000E+000, 1.8246711E+002
 7.5436783E-001, 3.4346449E-002, 9.0171073E-006, 4.0000000E+000, 1.8299488E+002
 7.5640160E-001, 3.4257384E-002, 9.0458648E-006, 4.0000000E+000, 1.8351966E+002
 7.5843537E-001, 3.4168619E-002, 9.2418353E-006, 4.0000000E+000, 1.8408557E+002
 7.6046913E-001, 3.4080721E-002, 9.4618075E-006, 4.0000000E+000, 1.8476817E+002
 7.6250290E-001, 3.3994283E-002, 9.4719424E-006, 4.0000000E+000, 1.8541378E+002
 7.6402822E-001, 3.3920025E-002, 9.5190556E-006, 4.0000000E+000, 1.8588164E+002
 7.6606199E-001, 3.3847059E-002, 9.5918258E-006, 4.0000000E+000, 1.8635064E+002
 7.6809575E-001, 3.3764884E-002, 9.6053061E-006, 4.0000000E+000, 1.8689033E+002
 7.7012952E-001, 3.3683376E-002, 9.7701570E-006, 4.0000000E+000, 1.8783133E+002
 7.7216328E-001, 3.3601956E-002, 9.7059990E-006, 4.2500000E+000, 1.8865228E+002
 7.7419705E-001, 3.3520449E-002, 9.6620609E-006, 4.2500000E+000, 1.8918898E+002
 7.7623081E-001, 3.3438664E-002, 9.6981529E-006, 4.2500000E+000, 1.8971232E+002
 7.7826458E-001, 3.3356474E-002, 9.5860714E-006, 4.5000000E+000, 1.9023671E+002
 7.8029835E-001, 3.3273893E-002, 9.6144680E-006, 4.5000000E+000, 1.9076670E+002
 7.8233211E-001, 3.3189540E-002, 9.6135669E-006, 4.5000000E+000, 1.9130140E+002
 7.8436588E-001, 3.3105077E-002, 9.5300623E-006, 4.7500000E+000, 1.9191466E+002
 7.8639964E-001, 3.3021017E-002, 9.7387649E-006, 4.5000000E+000, 1.9273927E+002
 7.8843341E-001, 3.2935216E-002, 9.5680181E-006, 4.7500000E+000, 1.9345246E+002
 7.9046717E-001, 3.2849408E-002, 9.7347343E-006, 4.5000000E+000, 1.9399080E+002
 7.9250094E-001, 3.2763719E-002, 9.4816841E-006, 5.0000000E+000, 1.9452858E+002
 7.9402626E-001, 3.2689184E-002, 9.7435400E-006, 4.6666667E+000, 1.9503484E+002
 7.9606003E-001, 3.2614742E-002, 9.4735427E-006, 5.0000000E+000, 1.9552403E+002
 7.9809380E-001, 3.2530066E-002, 9.4371105E-006, 5.0000000E+000, 1.9609645E+002
 8.0012756E-001, 3.2445707E-002, 9.5345914E-006, 5.0000000E+000, 1.9708671E+002
 8.0216133E-001, 3.2360535E-002, 9.6525955E-006, 5.0000000E+000, 1.9783009E+002
 8.0419509E-001, 3.2274310E-002, 9.7316696E-006, 5.0000000E+000, 1.9842601E+002
 8.0622886E-001, 3.2187298E-002, 9.7705621E-006, 5.0000000E+000, 1.9899543E+002
 8.0826262E-001, 3.2100230E-002, 9.8053125E-006, 5.0000000E+000, 1.9952831E+002
 8.1029639E-001, 3.2014613E-002, 9.9026028E-006, 5.0000000E+000, 2.0007544E+002
 8.1233015E-001, 3.1929872E-002, 9.7769725E-006, 5.2500000E+000, 2.0088195E+002
 8.1436392E-001, 3.1845684E-002, 9.8245765E-006, 5.2500000E+000, 2.0177035E+002
 8.1639769E-001, 3.1761851E-002, 9.8071043E-006, 5.2500000E+000, 2.0233354E+002
 8.1843145E-001, 3.1675353E-002, 9.6943703E-006, 5.5000000E+000, 2.0289320E+002
 8.2046522E-001, 3.1591846E-002, 9.6768892E-006, 5.5000000E+000, 2.0377332E+002
 8.2249898E-001, 3.1507579E-002, 9.8087434E-006, 5.2500000E+000, 2.0478146E+002
 8.2402431E-001, 3.1430467E-002, 9.7300569E-006, 5.6666667E+000, 2.0530264E+002
 8.2605807E-001, 3.1357807E-002, 9.7609800E-006, 5.5000000E+000, 2.0579815E+002
 8.2809184E-001, 3.1275007E-002, 9.6704812E-006, 5.7500000E+000, 2.0635883E+002
 8.3012560E-001, 3.1187729E-002, 9.7869944E-006, 5.5000000E+000, 2.0692304E+002
 8.3215937E-001, 3.1102329E-002, 9.7154216E-006, 5.7500000E+000, 2.0748389E+002
 8.3419314E-001, 3.1016218E-002, 9.7092872E-006, 5.7500000E+000, 2.0820899E+002
 8.3622690E-001, 3.0931712E-002, 9.7082569E-006, 5.7500000E+000, 2.0896286E+002
 8.3826067E-001, 3.0847973E-002, 9.7097232E-006, 5.7500000E+000, 2.0953832E+002
 8.4029443E-001, 3.0764657E-002, 9.6423832E-006, 6.0000000E+000, 2.1010659E+002
 8.4232820E-001, 3.0681927E-002, 9.5678944E-006, 6.0000000E+000, 2.1069423E+002
 8.4436196E-001, 3.0599567E-002, 9.5938907E-006, 6.0000000E+000, 2.1125970E+002
 8.4639573E-001, 3.0517279E-002, 9.6733611E-006, 6.0000000E+000, 2.1220941E+002
 8.4842950E-001, 3.0430473E-002, 9.6999907E-006, 6.0000000E+000, 2.1317526E+002
 8.5046326E-001, 3.0344002E-002, 9.7293319E-006, 6.0000000E+000, 2.1375516E+002
 8.5249703E-001, 3.0257921E-002, 9.7750251E-006, 6.0000000E+000, 2.1433577E+002
 8.5402235E-001, 3.0180856E-002, 9.7893912E-006, 6.0000000E+000, 2.1498487E+002
 8.5605612E-001, 3.0105915E-002, 9.8391099E-006, 6.0000000E+000, 2.1579624E+002
 8.5808988E-001, 3.0021324E-002, 9.9221097E-006, 6.0000000E+000, 2.1673438E+002
 8.6012365E-001, 2.9932938E-002, 9.9575727E-006, 6.0000000E+000, 2.1759084E+002
 8.6205542E-001, 2.9847252E-002, 9.8152542E-006, 6.0263999E+000, 2.1847574E+002
 8.6434263E-001, 2.9756279E-002, 9.8637811E-006, 5.4000000E+000, 2.1924526E+002
 8.6617240E-001, 2.9671575E-002, 9.7113594E-006, 5.7500000E+000, 2.1990509E+002
 8.6800217E-001, 2.9597720E-002, 9.7777797E-006, 5.5000000E+000, 2.2051492E+002
 8.7028939E-001, 2.9515573E-002, 9.7759476E-006, 5.6000000E+000, 2.2125993E+002
 8.7211916E-001, 2.9434026E-002, 9.7320076E-006, 5.7500000E+000, 2.2191430E+002
 8.7440638E-001, 2.9352746E-002, 9.7877161E-006, 5.6000000E+000, 2.2256419E+002
 8.7623615E-001, 2.9271164E-002, 9.7680538E-006, 5.7500000E+000, 2.2327027E+002
 8.7806592E-001, 2.9194913E-002, 9.7459452E-006, 5.7500000E+000, 2.2388331E+002
 8.8035314E-001, 2.9110730E-002, 9.6500501E-006, 6.0000000E+000, 2.2456070E+002
 8.8218291E-001, 2.9026799E-002, 9.7963585E-006, 5.7500000E+000, 2.2524246E+002
 8.8401268E-001, 2.8953523E-002, 9.6568706E-006, 6.0000000E+000, 2.2581455E+002
 8.8629989E-001, 2.8870669E-002, 9.6561220E-006, 6.0000000E+000, 2.2647249E+002
 8.8812967E-001, 2.8784831E-002, 9.6789609E-006, 6.0000000E+000, 2.2714005E+002
 8.9041688E-001, 2.8696940E-002, 9.6975883E-006, 6.0000000E+000, 2.2782688E+002
 8.9224665E-001, 2.8609191E-002, 9.7251742E-006, 6.0000000E+000, 2.2875610E+002
 8.9407642E-001, 2.8530440E-002, 9.7455407E-006, 6.0000000E+000, 2.2933138E+002
 8.9636364E-001, 2.8441039E-002, 9.7538960E-006, 6.0000000E+000, 2.2997265E+002
 8.9819341E-001, 2.8352916E-002, 9.7724769E-006, 6.0000000E+000, 2.3076822E+002
 9.0002318E-001, 2.8274434E-002, 9.7832039E-006, 6.0000000E+000, 2.3133750E+002
 9.0231040E-001, 2.8185066E-002, 9.7832426E-006, 6.0000000E+000, 2.3203554E+002
 9.0414017E-001, 2.8096867E-002, 9.7929710E-006, 6.0000000E+000, 2.3274096E+002
 9.0642738E-001, 2.8009698E-002, 9.8207999E-006, 6.0000000E+000, 2.3339425E+002
 9.0825716E-001, 2.7922856E-002, 9.8564103E-006, 6.0000000E+000, 2.3404751E+002
 9.1008693E-001, 2.7845722E-002, 9.8911052E-006, 6.0000000E+000, 2.3468028E+002
 9.1237414E-001, 2.7758863E-002, 9.9308048E-006, 6.0000000E+000, 2.3541485E+002
 9.1420391E-001, 2.7669020E-002, 9.9382819E-006, 6.0000000E+000, 2.3612045E+002
 9.1603369E-001, 2.7589552E-002, 9.9387535E-006, 6.0000000E+000, 2.3670980E+002
 9.1832090E-001, 2.7499609E-002, 9.9343626E-006, 6.0000000E+000, 2.3735407E+002
 9.2015067E-001, 2.7412336E-002, 9.9488838E-006, 6.0000000E+000, 2.3801543E+002
 9.2243789E-001, 2.7324812E-002, 9.9494855E-006, 6.0000000E+000, 2.3879157E+002
 9.2426766E-001, 2.7239415E-002, 9.9574901E-006, 6.0000000E+000, 2.3962237E+002
 9.2609743E-001, 2.7162824E-002, 9.9495803E-006, 6.0000000E+000, 2.4061974E+002
 9.2838465E-001, 2.7079250E-002, 9.9562268E-006, 6.0000000E+000, 2.4185657E+002
 9.3021442E-001, 2.6995677E-002, 9.9627164E-006, 6.0000000E+000, 2.4268232E+002
 9.3204419E-001, 2.6922305E-002, 9.9759133E-006, 6.0000000E+000, 2.4331179E+002
 9.3433141E-001, 2.6839773E-002, 9.9216364E-006, 6.2000000E+000, 2.4436725E+002
 9.3616118E-001, 2.6759792E-002, 9.8407671E-006, 6.0000000E+000, 2.4503495E+002
 9.3844839E-001, 2.6678883E-002, 9.9328534E-006, 6.0000000E+000, 2.4568880E+002
 9.4027816E-001, 2.6597521E-002, 9.9726733E-006, 6.0000000E+000, 2.4639169E+002
 9.4210794E-001, 2.6525212E-002, 9.9789936E-006, 6.0000000E+000, 2.4702325E+002
 9.4439515E-001, 2.6444162E-002, 9.9679992E-006, 6.0000000E+000, 2.4775089E+002
 9.4622492E-001, 2.6363544E-002, 9.9464124E-006, 6.0000000E+000, 2.4865524E+002
 9.4805469E-001, 2.6292361E-002, 9.9239874E-006, 6.0000000E+000, 2.4924974E+002
 9.5034191E-001, 2.6212918E-002, 9.8914729E-006, 6.0000000E+000, 2.4992903E+002
 9.5217168E-001, 2.6134174E-002, 9.8516749E-006, 6.0000000E+000, 2.5062820E+002
 9.5400145E-001, 2.6064821E-002, 9.8103792E-006, 6.0000000E+000, 2.5129369E+002
 9.5628867E-001, 2.5989735E-002, 9.7865622E-006, 6.0000000E+000, 2.5200330E+002
 9.5811844E-001, 2.5915715E-002, 9.7704969E-006, 6.0000000E+000, 2.5271427E+002
 9.6040565E-001, 2.5842587E-002, 9.7531761E-006, 6.0000000E+000, 2.5337749E+002
 9.6223543E-001, 2.5770203E-002, 9.7370384E-006, 6.0000000E+000, 2.5408806E+002
 9.6406520E-001, 2.5705068E-002, 9.7072237E-006, 6.0000000E+000, 2.5470853E+002
 9.6635241E-001, 2.5633514E-002, 9.6845567E-006, 6.0000000E+000, 2.5542780E+002
 9.6818218E-001, 2.5562923E-002, 9.6717649E-006, 6.0000000E+000, 2.5613197E+002
 9.7001196E-001, 2.5499993E-002, 9.6444970E-006, 6.0000000E+000, 2.5679581E+002
 9.7229917E-001, 2.5428937E-002, 9.7335578E-006, 5.8000000E+000, 2.5743855E+002
 9.7412894E-001, 2.5354697E-002, 9.6833717E-006, 6.0000000E+000, 2.5811076E+002
 9.7641616E-001, 2.5281048E-002, 9.8119944E-006, 5.6000000E+000, 2.5877778E+002
 9.7824593E-001, 2.5205577E-002, 9.7845749E-006, 5.7500000E+000, 2.5945453E+002
 9.8007570E-001, 2.5141728E-002, 9.7577156E-006, 5.7500000E+000, 2.6009675E+002
 9.8236292E-001, 2.5069831E-002, 9.8074245E-006, 5.6000000E+000, 2.6078955E+002
 9.8419269E-001, 2.5000450E-002, 9.8259686E-006, 5.5000000E+000, 2.6146530E+002
 9.8602246E-001, 2.4938535E-002, 9.8557076E-006, 5.5000000E+000, 2.6208523E+002
 9.8830968E-001, 2.4868529E-002, 9.8407709E-006, 5.4000000E+000, 2.6278188E+002
 9.9013945E-001, 2.4798604E-002, 9.8013268E-006, 5.5000000E+000, 2.6345966E+002
 9.9242666E-001, 2.4730799E-002, 9.8253893E-006, 5.4000000E+000, 2.6408455E+002
 9.9425643E-001, 2.4662014E-002, 9.8526577E-006, 5.2500000E+000, 2.6471783E+002
 9.9608621E-001, 2.4603214E-002, 9.8659960E-006, 5.2500000E+000, 2.6541644E+002
 9.9837342E-001, 2.4535401E-002, 9.8617779E-006, 5.2000000E+000, 2.6614269E+002
 1.0002032E+000, 2.4466550E-002, 9.8108528E-006, 5.2500000E+000, 2.6687601E+002
 1.0020330E+000, 2.4403865E-002, 9.9390053E-006, 5.0000000E+000, 2.6747126E+002
 1.0043202E+000, 2.4335749E-002, 9.9599839E-006, 5.0000000E+000, 2.6817378E+002
 1.0061500E+000, 2.4269991E-002, 9.9434145E-006, 5.0000000E+000, 2.6880521E+002
 1.0084372E+000, 2.4205786E-002, 9.9077339E-006, 5.0000000E+000, 2.6942488E+002
 1.0102669E+000, 2.4143766E-002, 9.8827607E-006, 5.0000000E+000, 2.7004144E+002
 1.0120967E+000, 2.4086944E-002, 9.8255028E-006, 5.0000000E+000, 2.7071501E+002
 1.0143839E+000, 2.4025059E-002, 9.7824552E-006, 5.0000000E+000, 2.7139228E+002
 1.0162137E+000, 2.3961162E-002, 9.7006710E-006, 5.0000000E+000, 2.7209795E+002
 1.0180435E+000, 2.3904936E-002, 9.6378338E-006, 5.0000000E+000, 2.7267896E+002
 1.0203307E+000, 2.3843316E-002, 9.6091549E-006, 5.0000000E+000, 2.7339729E+002
 1.0221147E+000, 2.3779887E-002, 9.5999873E-006, 4.7692522E+000, 2.7404129E+002
 1.0241729E+000, 2.3709148E-002, 9.8864607E-006, 4.0000000E+000, 2.7476513E+002
 1.0262312E+000, 2.3635426E-002, 9.9387889E-006, 4.0000000E+000, 2.7537118E+002
 1.0282894E+000, 2.3564238E-002, 9.8608493E-006, 4.0000000E+000, 2.7625224E+002
 1.0303476E+000, 2.3496538E-002, 9.7997440E-006, 4.0000000E+000, 2.7684294E+002
 1.0324059E+000, 2.3430801E-002, 9.7722308E-006, 4.0000000E+000, 2.7742264E+002
 1.0340525E+000, 2.3370814E-002, 9.7689291E-006, 4.0000000E+000, 2.7795231E+002
 1.0361107E+000, 2.3310889E-002, 9.7860723E-006, 4.0000000E+000, 2.7847267E+002
 1.0381690E+000, 2.3242612E-002, 9.7916910E-006, 4.0000000E+000, 2.7904522E+002
 1.0402272E+000, 2.3172860E-002, 9.8004137E-006, 4.0000000E+000, 2.7992204E+002
 1.0422855E+000, 2.3100365E-002, 9.8174850E-006, 4.0000000E+000, 2.8050788E+002
 1.0443437E+000, 2.3025138E-002, 9.8084632E-006, 4.0000000E+000, 2.8108404E+002
 1.0464020E+000, 2.2947953E-002, 9.7788085E-006, 4.0000000E+000, 2.8165489E+002
 1.0480485E+000, 2.2877240E-002, 9.7379999E-006, 4.0000000E+000, 2.8217258E+002
 1.0501068E+000, 2.2805657E-002, 9.6841980E-006, 4.0000000E+000, 2.8269062E+002
 1.0521650E+000, 2.2725567E-002, 9.6194739E-006, 4.0000000E+000, 2.8326442E+002
 1.0542233E+000, 2.2646497E-002, 9.6521960E-006, 4.0000000E+000, 2.8384418E+002
 1.0562815E+000, 2.2567657E-002, 9.6718220E-006, 4.0000000E+000, 2.8441391E+002
 1.0583398E+000, 2.2489816E-002, 9.7361021E-006, 4.0000000E+000, 2.8498352E+002
 1.0603980E+000, 2.2411361E-002, 9.7031265E-006, 4.0000000E+000, 2.8555699E+002
 1.0620446E+000, 2.2342163E-002, 9.7313208E-006, 4.0000000E+000, 2.8607499E+002
 1.0641029E+000, 2.2273660E-002, 9.7310180E-006, 4.0000000E+000, 2.8658603E+002
 1.0661611E+000, 2.2198224E-002, 9.7118636E-006, 4.0000000E+000, 2.8715524E+002
 1.0682193E+000, 2.2123904E-002, 9.6378156E-006, 4.0000000E+000, 2.8800337E+002
 1.0702776E+000, 2.2052370E-002, 9.6950931E-006, 4.0000000E+000, 2.8857317E+002
 1.0723358E+000, 2.1982537E-002, 9.6730479E-006, 4.0000000E+000, 2.8913844E+002
 1.0743941E+000, 2.1914417E-002, 9.8231288E-006, 4.0000000E+000, 2.8970381E+002
 1.0760407E+000, 2.1855076E-002, 9.5658121E-006, 4.2500000E+000, 2.9021627E+002
 1.0780989E+000, 2.1796883E-002, 9.9345145E-006, 4.0000000E+000, 2.9073684E+002
 1.0801572E+000, 2.1734066E-002, 9.6448192E-006, 4.2000000E+000, 2.9132012E+002
 1.0822154E+000, 2.1676565E-002, 9.3696711E-006, 4.4000000E+000, 2.9189668E+002
 1.0842737E+000, 2.1622466E-002, 9.0560868E-006, 4.6000000E+000, 2.9246656E+002
 1.0863319E+000, 2.1570181E-002, 9.3633765E-006, 4.4000000E+000, 2.9304225E+002
 1.0883901E+000, 2.1518834E-002, 9.2019530E-006, 4.6000000E+000, 2.9361255E+002
 1.0900367E+000, 2.1474161E-002, 9.2517820E-006, 4.5000000E+000, 2.9412928E+002
 1.0920950E+000, 2.1428780E-002, 9.2196294E-006, 4.6000000E+000, 2.9464580E+002
 1.0941532E+000, 2.1377933E-002, 9.4489752E-006, 4.4000000E+000, 2.9521812E+002
 1.0962115E+000, 2.1325621E-002, 9.3617807E-006, 4.4000000E+000, 2.9594192E+002
 1.0982697E+000, 2.1269588E-002, 9.3686944E-006, 4.4000000E+000, 2.9653147E+002
 1.1003280E+000, 2.1210773E-002, 9.6456265E-006, 4.2000000E+000, 2.9710464E+002
 1.1023862E+000, 2.1148254E-002, 9.8036832E-006, 4.0000000E+000, 2.9766715E+002
 1.1040328E+000, 2.1085759E-002, 9.8072888E-006, 4.0000000E+000, 2.9817344E+002
 1.1060911E+000, 2.1015976E-002, 9.3742821E-006, 4.0000000E+000, 2.9868395E+002
 1.1081493E+000, 2.0928362E-002, 8.5399650E-006, 4.0000000E+000, 2.9925145E+002
 1.1102075E+000, 2.0830281E-002, 8.1811868E-006, 4.0000000E+000, 2.9984802E+002
 1.1122658E+000, 2.0718598E-002, 8.1304674E-006, 4.0000000E+000, 3.0040502E+002
 1.1143240E+000, 2.0592432E-002, 8.2015605E-006, 4.0000000E+000, 3.0096516E+002
