s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 6.3000000E-001, 5.4749534E-002, 6.3631767E-002, 4.0548485E-001, 2.8124066E-004, 1.0000000E+000, 3.4000000E+001, 4.6517811E-001, 6.3922156E-009, 1.4352000E-002, 0.0000000E+000
 6.3600000E-001, 5.6418294E-002, 6.5565645E-002, 4.0557006E-001, 3.1079852E-004, 1.0000000E+000, 3.4000000E+001, 4.6497503E-001, 6.5180390E-009, 1.4792000E-002, 0.0000000E+000
 6.4000000E-001, 5.8087011E-002, 6.7499726E-002, 4.0565692E-001, 3.4116511E-004, 1.0000000E+000, 3.4000000E+001, 4.6499991E-001, 6.7618076E-009, 1.5232000E-002, 0.0000000E+000
 6.4600000E-001, 5.9755672E-002, 6.9434039E-002, 4.0574568E-001, 3.7200734E-004, 1.0000000E+000, 3.4000000E+001, 4.6520999E-001, 7.1111131E-009, 1.5672000E-002, 0.0000000E+000
 6.5000000E-001, 6.1424282E-002, 7.1368555E-002, 4.0583613E-001, 4.0254595E-004, 1.0000000E+000, 3.4000000E+001, 4.6560340E-001, 7.5785124E-009, 1.6112000E-002, 0.0000000E+000
 6.5600000E-001, 6.2609130E-002, 7.2745014E-002, 2.5925133E-001, 3.8327293E-004, 1.0000000E+000, 3.6000000E+001, 4.8375131E-001, 6.8070977E-009, 1.6424000E-002, 0.0000000E+000
 6.6000000E-001, 6.3673036E-002, 7.3982125E-002, 2.5931280E-001, 4.8391230E-004, 1.0000000E+000, 3.5500000E+001, 4.7206526E-001, 4.3440373E-009, 1.6704000E-002, 0.0000000E+000
 6.6600000E-001, 6.4736905E-002, 7.5219350E-002, 2.5937312E-001, 4.4233156E-004, 1.0000000E+000, 3.4333333E+001, 4.6494486E-001, 6.5270052E-009, 1.6984000E-002, 0.0000000E+000
 6.7000000E-001, 6.5800754E-002, 7.6456725E-002, 2.5943435E-001, 4.6217652E-004, 1.0000000E+000, 3.4000000E+001, 4.6317532E-001, 7.2076650E-009, 1.7264000E-002, 0.0000000E+000
 6.7600000E-001, 6.6864582E-002, 7.7694262E-002, 2.5949626E-001, 4.7035895E-004, 1.0000000E+000, 3.4000000E+001, 4.6371290E-001, 7.8432926E-009, 1.7544000E-002, 0.0000000E+000
 6.8000000E-001, 6.7928400E-002, 7.8931940E-002, 2.5955892E-001, 4.7359263E-004, 1.0000000E+000, 3.4000000E+001, 4.6262998E-001, 7.6156372E-009, 1.7824000E-002, 0.0000000E+000
 6.8600000E-001, 6.8992214E-002, 8.0169778E-002, 2.5962239E-001, 4.7155845E-004, 1.0000000E+000, 3.4000000E+001, 4.6081586E-001, 7.0291169E-009, 1.8104000E-002, 0.0000000E+000
 6.9000000E-001, 7.0056032E-002, 8.1407756E-002, 2.5968660E-001, 4.6470831E-004, 1.0000000E+000, 3.4000000E+001, 4.6036463E-001, 7.1760334E-009, 1.8384000E-002, 0.0000000E+000
 6.9600000E-001, 7.1119867E-002, 8.2645890E-002, 2.5975166E-001, 4.5359179E-004, 1.0000000E+000, 3.4000000E+001, 4.6182147E-001, 8.4424695E-009, 1.8664000E-002, 0.0000000E+000
 7.0000000E-001, 7.2183726E-002, 8.3884158E-002, 2.5981746E-001, 4.4805698E-004, 1.0000000E+000, 3.4500000E+001, 4.6040293E-001, 6.3107828E-009, 1.8944000E-002, 0.0000000E+000
 7.0600000E-001, 7.2703471E-002, 8.4494509E-002, 9.4878077E-002, 4.6111608E-004, 1.0000000E+000, 3.6000000E+001, 4.7904698E-001, 7.6459863E-009, 1.9080000E-002, 0.0000000E+000
 7.1000000E-001, 7.3087279E-002, 8.4948008E-002, 9.4903808E-002, 4.9103921E-004, 1.0000000E+000, 3.5500000E+001, 4.6596711E-001, 4.4407558E-009, 1.9180000E-002, 0.0000000E+000
 7.1600000E-001, 7.3471191E-002, 8.5401533E-002, 9.4927415E-002, 4.3364957E-004, 1.0000000E+000, 3.4666667E+001, 4.5668801E-001, 4.5526481E-009, 1.9280000E-002, 0.0000000E+000
 7.2000000E-001, 7.3855213E-002, 8.5855132E-002, 9.4951306E-002, 4.5188572E-004, 1.0000000E+000, 3.4000000E+001, 4.5657371E-001, 7.7394284E-009, 1.9380000E-002, 0.0000000E+000
 7.2600000E-001, 7.4239367E-002, 8.6308797E-002, 9.4975131E-002, 4.6831213E-004, 1.0000000E+000, 3.4000000E+001, 4.5678473E-001, 8.4492671E-009, 1.9480000E-002, 0.0000000E+000
 7.3000000E-001, 7.4623645E-002, 8.6762515E-002, 9.4999050E-002, 4.9034347E-004, 1.0000000E+000, 3.4000000E+001, 4.5575274E-001, 8.4087546E-009, 1.9580000E-002, 0.0000000E+000
 7.3600000E-001, 7.5008078E-002, 8.7216285E-002, 9.5023036E-002, 5.2871688E-004, 1.0000000E+000, 3.4000000E+001, 4.5398611E-001, 7.8669986E-009, 1.9680000E-002, 0.0000000E+000
 7.4000000E-001, 7.5392657E-002, 8.7670091E-002, 9.5047078E-002, 5.8636542E-004, 1.0000000E+000, 3.4000000E+001, 4.5240346E-001, 7.3852970E-009, 1.9780000E-002, 0.0000000E+000
 7.4600000E-001, 7.5777415E-002, 8.8123927E-002, 9.5071172E-002, 6.4141704E-004, 1.0000000E+000, 3.4000000E+001, 4.5096195E-001, 6.9117822E-009, 1.9880000E-002, 0.0000000E+000
 7.5000000E-001, 7.6162346E-002, 8.8577775E-002, 9.5095300E-002, 6.9080506E-004, 1.0000000E+000, 3.4000000E+001, 4.4991676E-001, 6.5748339E-009, 1.9980000E-002, 0.0000000E+000
 7.5600000E-001, 7.5942868E-002, 8.8333771E-002,-8.8218627E-002, 6.1863992E-004, 1.0000000E+000, 3.6000000E+001, 4.7495546E-001, 9.4092340E-009, 1.9920000E-002, 0.0000000E+000
 7.6000000E-001, 7.5572490E-002, 8.7915340E-002,-8.8243070E-002, 8.0386999E-004, 1.0000000E+000, 3.5500000E+001, 4.6369480E-001, 6.1896500E-009, 1.9820000E-002, 0.0000000E+000
 7.6600000E-001, 7.5202379E-002, 8.7496753E-002,-8.8270114E-002, 7.8445584E-004, 1.0000000E+000, 3.4000000E+001, 4.5191750E-001, 7.8403954E-009, 1.9720000E-002, 0.0000000E+000
 7.7000000E-001, 7.4832508E-002, 8.7078080E-002,-8.8297036E-002, 8.3599125E-004, 1.0000000E+000, 3.4500000E+001, 4.5315490E-001, 6.9195134E-009, 1.9620000E-002, 0.0000000E+000
 7.7600000E-001, 7.4462894E-002, 8.6659291E-002,-8.8324222E-002, 8.5892901E-004, 1.0000000E+000, 3.4333333E+001, 4.4883786E-001, 6.1603225E-009, 1.9520000E-002, 0.0000000E+000
 7.8000000E-001, 7.4093480E-002, 8.6240403E-002,-8.8351446E-002, 8.5460602E-004, 1.0000000E+000, 3.5000000E+001, 4.5310881E-001, 5.8826220E-009, 1.9420000E-002, 0.0000000E+000
 7.8600000E-001, 7.3724249E-002, 8.5821418E-002,-8.8378759E-002, 8.1568611E-004, 1.0000000E+000, 3.5000000E+001, 4.5288200E-001, 6.4906309E-009, 1.9320000E-002, 0.0000000E+000
 7.9000000E-001, 7.3355135E-002, 8.5402359E-002,-8.8406178E-002, 8.0003373E-004, 1.0000000E+000, 3.5000000E+001, 4.5404599E-001, 7.3816138E-009, 1.9220000E-002, 0.0000000E+000
 7.9600000E-001, 7.2986106E-002, 8.4983227E-002,-8.8433770E-002, 1.0341033E-003, 1.0000000E+000, 3.5000000E+001, 4.5609576E-001, 8.6365826E-009, 1.9120000E-002, 0.0000000E+000
 8.0000000E-001, 7.2617110E-002, 8.4564036E-002,-8.8461528E-002, 1.4585542E-003, 1.0000000E+000, 3.5500000E+001, 4.5502520E-001, 6.3996737E-009, 1.9020000E-002, 0.0000000E+000
 8.0600000E-001, 7.1703946E-002, 8.3516712E-002,-2.5349640E-001, 1.8746694E-003, 1.0000000E+000, 3.6000000E+001, 4.6247864E-001, 7.3914348E-009, 1.8776000E-002, 0.0000000E+000
 8.1000000E-001, 7.0654743E-002, 8.2312356E-002,-2.5356701E-001, 3.0032757E-003, 1.0000000E+000, 3.6000000E+001, 4.5835642E-001, 5.3001995E-009, 1.8496000E-002, 0.0000000E+000
 8.1600000E-001, 6.9605489E-002, 8.1107795E-002,-2.5363956E-001, 3.9764509E-003, 1.0000000E+000, 3.6000000E+001, 4.5528747E-001, 3.9610040E-009, 1.8216000E-002, 0.0000000E+000
 8.2000000E-001, 6.8556194E-002, 7.9903076E-002,-2.5371171E-001, 4.9447462E-003, 1.0000000E+000, 3.6000000E+001, 4.5732661E-001, 4.3857338E-009, 1.7936000E-002, 0.0000000E+000
 8.2600000E-001, 6.7506865E-002, 7.8698103E-002,-2.5378383E-001, 5.4642338E-003, 1.0000000E+000, 3.6000000E+001, 4.5801651E-001, 4.4718591E-009, 1.7656000E-002, 0.0000000E+000
 8.3000000E-001, 6.6457541E-002, 7.7492852E-002,-2.5385571E-001, 5.3190522E-003, 1.0000000E+000, 3.6000000E+001, 4.5837858E-001, 4.4581167E-009, 1.7376000E-002, 0.0000000E+000
 8.3600000E-001, 6.5408280E-002, 7.6287225E-002,-2.5392708E-001, 4.6804781E-003, 1.0000000E+000, 3.6000000E+001, 4.5891876E-001, 4.3213293E-009, 1.7096000E-002, 0.0000000E+000
 8.4000000E-001, 6.4359116E-002, 7.5081253E-002,-2.5399758E-001, 3.2405177E-003, 1.0000000E+000, 3.6000000E+001, 4.5972198E-001, 4.0369697E-009, 1.6816000E-002, 0.0000000E+000
 8.4600000E-001, 6.3310075E-002, 7.3874931E-002,-2.5406648E-001, 2.8071432E-003, 1.0000000E+000, 3.5000000E+001, 4.6027045E-001, 7.9824259E-009, 1.6536000E-002, 0.0000000E+000
 8.5000000E-001, 6.2261118E-002, 7.2668390E-002,-2.5413351E-001, 2.7140004E-003, 1.0000000E+000, 3.5000000E+001, 4.6214765E-001, 8.2973065E-009, 1.6256000E-002, 0.0000000E+000
 8.5600000E-001, 6.0728482E-002, 7.0903448E-002,-4.0087679E-001, 4.4890681E-003, 1.0000000E+000, 3.6666667E+001, 4.7145117E-001, 5.5989760E-009, 1.5848000E-002, 0.0000000E+000
 8.6000000E-001, 5.9074886E-002, 6.8998988E-002,-4.0097326E-001, 5.5512357E-003, 1.0000000E+000, 3.5500000E+001, 4.5897999E-001, 5.4433456E-009, 1.5408000E-002, 0.0000000E+000
 8.6600000E-001, 5.7421129E-002, 6.7094565E-002,-4.0106802E-001, 6.1898971E-003, 1.0000000E+000, 3.5333333E+001, 4.5628634E-001, 5.3781521E-009, 1.4968000E-002, 0.0000000E+000
 8.7000000E-001, 5.5767149E-002, 6.5190305E-002,-4.0116034E-001, 6.6083563E-003, 1.0000000E+000, 3.5000000E+001, 4.5712047E-001, 7.8780563E-009, 1.4528000E-002, 0.0000000E+000
 8.7600000E-001, 5.4112805E-002, 6.3286301E-002,-4.0125085E-001, 6.3010253E-003, 1.0000000E+000, 3.5000000E+001, 4.5389527E-001, 5.8722532E-009, 1.4088000E-002, 0.0000000E+000
 8.8000000E-001, 5.2458047E-002, 6.1382575E-002,-4.0133985E-001, 5.1553135E-003, 1.0000000E+000, 3.6000000E+001, 4.6458940E-001, 5.4940631E-009, 1.3648000E-002, 0.0000000E+000
 8.8600000E-001, 5.0802704E-002, 5.9479199E-002,-4.0142710E-001, 3.2441063E-003, 1.0000000E+000, 3.6000000E+001, 4.6809585E-001, 6.3635159E-009, 1.3208000E-002, 0.0000000E+000
 8.9000000E-001, 4.9146798E-002, 5.7576093E-002,-4.0151348E-001, 1.8098160E-003, 1.0000000E+000, 3.6000000E+001, 4.7114059E-001, 7.2824824E-009, 1.2768000E-002, 0.0000000E+000
 8.9600000E-001, 4.7490222E-002, 5.5673203E-002,-4.0159945E-001, 1.9601746E-003, 1.0000000E+000, 3.6000000E+001, 4.7353274E-001, 8.4182278E-009, 1.2328000E-002, 0.0000000E+000
 9.0000000E-001, 4.5833087E-002, 5.3770358E-002,-4.0168561E-001, 2.5935360E-003, 1.0000000E+000, 3.6000000E+001, 4.7513436E-001, 9.6155128E-009, 1.1888000E-002, 0.0000000E+000
 9.0600000E-001, 4.3812616E-002, 5.1448624E-002,-5.1178800E-001, 3.4840818E-003, 1.0000000E+000, 3.6666667E+001, 4.7507077E-001, 6.5289302E-009, 1.1352000E-002, 0.0000000E+000
 9.1000000E-001, 4.1701080E-002, 4.9021854E-002,-5.1189599E-001, 4.4965144E-003, 1.0000000E+000, 3.7000000E+001, 4.7112637E-001, 3.5189107E-009, 1.0792000E-002, 0.0000000E+000
 9.1600000E-001, 3.9589253E-002, 4.6594317E-002,-5.1200462E-001, 4.7115286E-003, 1.0000000E+000, 3.7000000E+001, 4.7076753E-001, 3.3584187E-009, 1.0232000E-002, 0.0000000E+000
 9.2000000E-001, 3.7477303E-002, 4.4165964E-002,-5.1211180E-001, 4.3927283E-003, 1.0000000E+000, 3.7000000E+001, 4.7175388E-001, 3.4266964E-009, 9.6720000E-003, 0.0000000E+000
 9.2600000E-001, 3.5365328E-002, 4.1736540E-002,-5.1221666E-001, 3.4576723E-003, 1.0000000E+000, 3.7000000E+001, 4.7300293E-001, 3.4178991E-009, 9.1120000E-003, 0.0000000E+000
 9.3000000E-001, 3.3253400E-002, 3.9306141E-002,-5.1231849E-001, 2.1016861E-003, 1.0000000E+000, 3.7000000E+001, 4.7431162E-001, 3.3948548E-009, 8.5520000E-003, 0.0000000E+000
 9.3600000E-001, 3.1141552E-002, 3.6874681E-002,-5.1241595E-001, 1.6165250E-003, 1.0000000E+000, 3.7000000E+001, 4.7484792E-001, 3.3819952E-009, 7.9920000E-003, 0.0000000E+000
 9.4000000E-001, 2.9029762E-002, 3.4442397E-002,-5.1250896E-001, 2.7551851E-003, 1.0000000E+000, 3.7000000E+001, 4.7425833E-001, 3.3828046E-009, 7.4320000E-003, 0.0000000E+000
 9.4600000E-001, 2.6917992E-002, 3.2009330E-002,-5.1259657E-001, 3.6250120E-003, 1.0000000E+000, 3.6666667E+001, 4.6990274E-001, 3.3977915E-009, 6.8720000E-003, 0.0000000E+000
 9.5000000E-001, 2.4806194E-002, 2.9575721E-002,-5.1267943E-001, 4.1023269E-003, 1.0000000E+000, 3.6000000E+001, 4.7349201E-001, 7.8560764E-009, 6.3120000E-003, 0.0000000E+000
 9.5600000E-001, 2.2512920E-002, 2.6932273E-002,-5.6776907E-001, 4.2549914E-003, 1.0000000E+000, 3.6333333E+001, 4.7374968E-001, 6.6823517E-009, 5.7040000E-003, 0.0000000E+000
 9.6000000E-001, 2.0174196E-002, 2.4236166E-002,-5.6784971E-001, 3.9740425E-003, 1.0000000E+000, 3.6000000E+001, 4.7096649E-001, 6.3811211E-009, 5.0840000E-003, 0.0000000E+000
 9.6600000E-001, 1.7835347E-002, 2.1539699E-002,-5.6792592E-001, 3.6127866E-003, 1.0000000E+000, 3.6000000E+001, 4.7352400E-001, 7.3294476E-009, 4.4640000E-003, 0.0000000E+000
 9.7000000E-001, 1.5496408E-002, 1.8842957E-002,-5.6799788E-001, 3.2164490E-003, 1.0000000E+000, 3.6500000E+001, 4.7716450E-001, 6.7265636E-009, 3.8440000E-003, 0.0000000E+000
 9.7600000E-001, 1.3157401E-002, 1.6145891E-002,-5.6806547E-001, 2.7879956E-003, 1.0000000E+000, 3.7000000E+001, 4.7780083E-001, 4.2209448E-009, 3.2240000E-003, 0.0000000E+000
 9.8000000E-001, 1.0818368E-002, 1.3448520E-002,-5.6812944E-001, 2.3707730E-003, 1.0000000E+000, 3.7000000E+001, 4.7916045E-001, 4.5038129E-009, 2.6040000E-003, 0.0000000E+000
 9.8600000E-001, 8.4793371E-003, 1.0750773E-002,-5.6818948E-001, 1.9993670E-003, 1.0000000E+000, 3.7000000E+001, 4.8023678E-001, 4.7272678E-009, 1.9840000E-003, 0.0000000E+000
 9.9000000E-001, 6.1403229E-003, 8.0526743E-003,-5.6824616E-001, 1.6766975E-003, 1.0000000E+000, 3.7000000E+001, 4.8118124E-001, 4.9175105E-009, 1.3640000E-003, 2.6666901E-007
 9.9600000E-001, 3.8013288E-003, 5.3541565E-003,-5.6829908E-001, 1.4044234E-003, 1.0000000E+000, 3.7000000E+001, 4.8199798E-001, 5.0741173E-009, 7.4400000E-004, 1.2100190E-005
 1.0000000E+000, 1.4623395E-003, 2.6552683E-003,-5.6834914E-001, 1.1660707E-003, 1.0000000E+000, 3.7000000E+001, 4.8270968E-001, 5.2040302E-009, 1.2400000E-004, 9.9225715E-005
 1.0060000E+000, 9.9784474E-004, 2.1193316E-003, 1.0505469E-004, 1.1351569E-003, 1.0000000E+000, 3.8000000E+001, 4.9169570E-001, 5.9743921E-009, 0.0000000E+000, 1.3592337E-004
 1.0100000E+000, 1.0021707E-003, 2.1237990E-003, 9.9380556E-005, 9.3321280E-004, 1.0000000E+000, 3.7500000E+001, 4.8941145E-001, 6.1408977E-009, 0.0000000E+000, 1.3588991E-004
 1.0160000E+000, 1.0068439E-003, 2.1283486E-003, 1.0147011E-004, 5.8075804E-004, 1.0000000E+000, 3.6333333E+001, 4.8016875E-001, 6.5008077E-009, 0.0000000E+000, 1.3585656E-004
 1.0200000E+000, 1.0117652E-003, 2.1327963E-003, 1.0298084E-004, 5.9025754E-004, 1.0000000E+000, 3.7000000E+001, 4.8526379E-001, 5.6142860E-009, 0.0000000E+000, 1.3582337E-004
 1.0260000E+000, 1.0169524E-003, 2.1372055E-003, 1.0520475E-004, 6.5898923E-004, 1.0000000E+000, 3.7000000E+001, 4.8587204E-001, 5.7193526E-009, 0.0000000E+000, 1.3579034E-004
 1.0300000E+000, 1.0223508E-003, 2.1416040E-003, 1.0756510E-004, 6.9116432E-004, 1.0000000E+000, 3.7000000E+001, 4.8660374E-001, 5.8905559E-009, 0.0000000E+000, 1.3575740E-004
 1.0360000E+000, 1.0279668E-003, 2.1460242E-003, 1.1023986E-004, 6.8514020E-004, 1.0000000E+000, 3.7000000E+001, 4.8733334E-001, 6.0827547E-009, 0.0000000E+000, 1.3572457E-004
 1.0400000E+000, 1.0337500E-003, 2.1504965E-003, 1.1321011E-004, 6.5214589E-004, 1.0000000E+000, 3.7000000E+001, 4.8789114E-001, 6.2246692E-009, 0.0000000E+000, 1.3569179E-004
 1.0460000E+000, 1.0396918E-003, 2.1550735E-003, 1.1657932E-004, 5.9356678E-004, 1.0000000E+000, 3.7000000E+001, 4.8828899E-001, 6.3341099E-009, 0.0000000E+000, 1.3565905E-004
 1.0500000E+000, 1.0457366E-003, 2.1597906E-003, 1.2036432E-004, 5.1751733E-004, 1.0000000E+000, 3.7000000E+001, 4.8855433E-001, 6.4235222E-009, 0.0000000E+000, 1.3562631E-004
 1.0560000E+000, 1.0518459E-003, 2.1647371E-003, 1.2471458E-004, 4.6687556E-004, 1.0000000E+000, 3.7000000E+001, 4.8868750E-001, 6.4942560E-009, 0.0000000E+000, 1.3559350E-004
 1.0600000E+000, 1.0579539E-003, 2.1699573E-003, 1.2964414E-004, 4.6159724E-004, 1.0000000E+000, 3.7000000E+001, 4.8862954E-001, 6.4969325E-009, 0.0000000E+000, 1.3556059E-004
 1.0660000E+000, 1.0639802E-003, 2.1755889E-003, 1.3532880E-004, 4.1532580E-004, 1.0000000E+000, 3.7000000E+001, 4.8828216E-001, 6.3664876E-009, 0.0000000E+000, 1.3552749E-004
 1.0700000E+000, 1.0698543E-003, 2.1816782E-003, 1.4174388E-004, 4.1554831E-004, 1.0000000E+000, 3.7000000E+001, 4.8713162E-001, 5.8696554E-009, 0.0000000E+000, 1.3549413E-004
 1.0760000E+000, 1.0754514E-003, 2.1884128E-003, 1.4904973E-004, 5.4937977E-004, 1.0000000E+000, 3.6666667E+001, 4.8631757E-001, 7.1039561E-009, 0.0000000E+000, 1.3546041E-004
 1.0800000E+000, 1.0807099E-003, 2.1958248E-003, 1.5715953E-004, 6.7831775E-004, 1.0000000E+000, 3.7000000E+001, 4.9004237E-001, 7.3580048E-009, 0.0000000E+000, 1.3542627E-004
 1.0860000E+000, 1.0854674E-003, 2.2041420E-003, 1.6618222E-004, 7.6831443E-004, 1.0000000E+000, 3.7000000E+001, 4.9056062E-001, 7.6968658E-009, 0.0000000E+000, 1.3539157E-004
 1.0900000E+000, 1.0896870E-003, 2.2133642E-003, 1.7596997E-004, 8.1741146E-004, 1.0000000E+000, 3.7000000E+001, 4.9019952E-001, 7.5579167E-009, 0.0000000E+000, 1.3535627E-004
 1.0960000E+000, 1.0931822E-003, 2.2237417E-003, 1.8655729E-004, 8.1649889E-004, 1.0000000E+000, 3.7000000E+001, 4.8897340E-001, 6.9637722E-009, 0.0000000E+000, 1.3532021E-004
 1.1000000E+000, 1.0959551E-003, 2.2352259E-003, 1.9774958E-004, 7.7284637E-004, 1.0000000E+000, 3.7000000E+001, 4.8713470E-001, 6.1062563E-009, 0.0000000E+000, 1.3528341E-004
 1.1060000E+000, 1.0978154E-003, 2.2480660E-003, 2.0948964E-004, 7.7813630E-004, 1.0000000E+000, 3.7000000E+001, 4.8508511E-001, 5.2421279E-009, 0.0000000E+000, 1.3524570E-004
 1.1100000E+000, 1.0988159E-003, 2.2621530E-003, 2.2155702E-004, 9.0241777E-004, 1.0000000E+000, 3.7000000E+001, 4.8374616E-001, 4.7152164E-009, 0.0000000E+000, 1.3520713E-004
 1.1160000E+000, 1.0987871E-003, 2.2777060E-003, 2.3379883E-004, 9.9276978E-004, 1.0000000E+000, 3.7000000E+001, 4.8323537E-001, 4.4989311E-009, 0.0000000E+000, 1.3516755E-004
 1.1200000E+000, 1.0978379E-003, 2.2945527E-003, 2.4600613E-004, 1.0457055E-003, 1.0000000E+000, 3.7000000E+001, 4.8197859E-001, 4.0419141E-009, 0.0000000E+000, 1.3512708E-004
 1.1260000E+000, 1.0958416E-003, 2.3128583E-003, 2.5795834E-004, 1.0519317E-003, 1.0000000E+000, 3.7000000E+001, 4.7949115E-001, 3.3003954E-009, 0.0000000E+000, 1.3508561E-004
 1.1300000E+000, 1.0929546E-003, 2.3323988E-003, 2.6950855E-004, 1.0158724E-003, 1.0000000E+000, 3.6000000E+001, 4.8415758E-001, 9.5936519E-009, 0.0000000E+000, 1.3504329E-004
 1.1360000E+000, 1.0891032E-003, 2.3532756E-003, 2.8041876E-004, 9.3225673E-004, 1.0000000E+000, 3.6000000E+001, 4.8380538E-001, 9.2112114E-009, 0.0000000E+000, 1.3500006E-004
 1.1400000E+000, 1.0844713E-003, 2.3752371E-003, 2.9063571E-004, 8.3760092E-004, 1.0000000E+000, 3.6000000E+001, 4.8445321E-001, 9.5324914E-009, 0.0000000E+000, 1.3495609E-004
 1.1460000E+000, 1.0790372E-003, 2.3983230E-003, 2.9994023E-004, 1.0787976E-003, 1.0000000E+000, 3.6666667E+001, 4.8142536E-001, 5.4057207E-009, 0.0000000E+000, 1.3491136E-004
 1.1500000E+000, 1.0729910E-003, 2.4222796E-003, 3.0836557E-004, 1.3673833E-003, 1.0000000E+000, 3.7000000E+001, 4.8150812E-001, 3.6064997E-009, 0.0000000E+000, 1.3486606E-004
 1.1560000E+000, 1.0663596E-003, 2.4470904E-003, 3.1572116E-004, 1.6112812E-003, 1.0000000E+000, 3.7000000E+001, 4.8346547E-001, 4.1668334E-009, 0.0000000E+000, 1.3482020E-004
 1.1600000E+000, 1.0593239E-003, 2.4725187E-003, 3.2210462E-004, 1.7918621E-003, 1.0000000E+000, 3.7000000E+001, 4.8436368E-001, 4.4513710E-009, 0.0000000E+000, 1.3477397E-004
 1.1660000E+000, 1.0519566E-003, 2.4984985E-003, 3.2736382E-004, 1.8808247E-003, 1.0000000E+000, 3.7000000E+001, 4.8200629E-001, 3.7512308E-009, 0.0000000E+000, 1.3472741E-004
 1.1700000E+000, 1.0444161E-003, 2.5248256E-003, 3.3165450E-004, 1.8831428E-003, 1.0000000E+000, 3.7000000E+001, 4.8199977E-001, 3.7319074E-009, 0.0000000E+000, 1.3468067E-004
 1.1760000E+000, 1.0368104E-003, 2.5514000E-003, 3.3489545E-004, 1.7925304E-003, 1.0000000E+000, 3.6000000E+001, 4.8305995E-001, 8.3999848E-009, 0.0000000E+000, 1.3463385E-004
 1.1800000E+000, 1.0292578E-003, 2.5780693E-003, 3.3730363E-004, 1.6346451E-003, 1.0000000E+000, 3.6000000E+001, 4.8365276E-001, 8.7362722E-009, 0.0000000E+000, 1.3458704E-004
 1.1860000E+000, 1.0218782E-003, 2.6047272E-003, 3.3890096E-004, 1.4219164E-003, 1.0000000E+000, 3.6000000E+001, 4.8257482E-001, 8.0170743E-009, 0.0000000E+000, 1.3454035E-004
 1.1900000E+000, 1.0147318E-003, 2.6312900E-003, 3.3994001E-004, 1.3898940E-003, 1.0000000E+000, 3.6000000E+001, 4.8057342E-001, 6.7775881E-009, 0.0000000E+000, 1.3449384E-004
 1.1960000E+000, 1.0079211E-003, 2.6576754E-003, 3.4053196E-004, 1.4311489E-003, 1.0000000E+000, 3.6000000E+001, 4.8156748E-001, 7.1439459E-009, 0.0000000E+000, 1.3444757E-004
 1.2000000E+000, 1.0014438E-003, 2.6838691E-003, 3.4089779E-004, 1.4012913E-003, 1.0000000E+000, 3.6000000E+001, 4.8219270E-001, 7.2922664E-009, 0.0000000E+000, 1.3440155E-004
 1.2060000E+000, 9.9536713E-004, 2.7098292E-003, 3.4117000E-004, 1.2992460E-003, 1.0000000E+000, 3.6000000E+001, 4.8276154E-001, 7.3932337E-009, 0.0000000E+000, 1.3435582E-004
 1.2100000E+000, 9.8964064E-004, 2.7355896E-003, 3.4147101E-004, 1.1485097E-003, 1.0000000E+000, 3.6000000E+001, 4.8525284E-001, 8.6422273E-009, 0.0000000E+000, 1.3431036E-004
 1.2160000E+000, 9.8429709E-004, 2.7611425E-003, 3.4188003E-004, 9.6314949E-004, 1.0000000E+000, 3.6000000E+001, 4.8674892E-001, 9.3980481E-009, 0.0000000E+000, 1.3426517E-004
 1.2200000E+000, 9.7926453E-004, 2.7865385E-003, 3.4240697E-004, 7.6624248E-004, 1.0000000E+000, 3.6000000E+001, 4.8753498E-001, 9.7335915E-009, 0.0000000E+000, 1.3422021E-004
 1.2260000E+000, 9.7455411E-004, 2.8117853E-003, 3.4305047E-004, 6.1567544E-004, 1.0000000E+000, 3.6000000E+001, 4.8761402E-001, 9.6276841E-009, 0.0000000E+000, 1.3417548E-004
 1.2300000E+000, 9.7009529E-004, 2.8369256E-003, 3.4375444E-004, 5.8392348E-004, 1.0000000E+000, 3.6000000E+001, 4.8737640E-001, 9.3601841E-009, 0.0000000E+000, 1.3413094E-004
 1.2360000E+000, 9.6589075E-004, 2.8619660E-003, 3.4446398E-004, 5.5847178E-004, 1.0000000E+000, 3.6000000E+001, 4.8683458E-001, 8.9630606E-009, 0.0000000E+000, 1.3408658E-004
 1.2400000E+000, 9.6188186E-004, 2.8869332E-003, 3.4512192E-004, 5.2762004E-004, 1.0000000E+000, 3.6000000E+001, 4.8578746E-001, 8.3081598E-009, 0.0000000E+000, 1.3404238E-004
 1.2460000E+000, 9.5806887E-004, 2.9118272E-003, 3.4566692E-004, 5.0930250E-004, 1.0000000E+000, 3.6000000E+001, 4.8420869E-001, 7.4351690E-009, 0.0000000E+000, 1.3399833E-004
 1.2500000E+000, 9.5440500E-004, 2.9366630E-003, 3.4608020E-004, 5.1534954E-004, 1.0000000E+000, 3.6000000E+001, 4.8224769E-001, 6.4604382E-009, 0.0000000E+000, 1.3395442E-004
 1.2560000E+000, 9.5088747E-004, 2.9614371E-003, 3.4632590E-004, 5.0189216E-004, 1.0000000E+000, 3.6000000E+001, 4.8049889E-001, 5.6903385E-009, 0.0000000E+000, 1.3391065E-004
